cosine_tfidf,jaccard_tokens,dice_tokens,overlap_unique_tokens,char_len_a,char_len_b,char_len_diff,line_count_a,line_count_b,line_count_diff,token_count_a,token_count_b,token_count_diff,is_clone
0.9080809709239877,0.8181818181818182,0.9,0.9,329.0,338.0,9.0,10.0,10.0,0.0,73.0,73.0,0.0,0
0.9184766860099428,0.8095238095238095,0.8947368421052632,0.918918918918919,386.0,401.0,15.0,12.0,10.0,2.0,125.0,130.0,5.0,1
0.963663238404784,0.896551724137931,0.9454545454545454,0.9629629629629629,264.0,260.0,4.0,13.0,14.0,1.0,93.0,96.0,3.0,0
0.6715396514172042,0.8285714285714286,0.90625,0.90625,352.0,337.0,15.0,14.0,14.0,0.0,93.0,93.0,0.0,0
0.30961570982669845,0.34782608695652173,0.5161290322580645,0.8,611.0,125.0,486.0,15.0,4.0,11.0,187.0,40.0,147.0,1
0.5743012888744946,0.7692307692307693,0.8695652173913043,0.9090909090909091,164.0,248.0,84.0,6.0,9.0,3.0,42.0,49.0,7.0,1
0.7989049069851116,0.72,0.8372093023255814,0.8571428571428571,139.0,137.0,2.0,9.0,9.0,0.0,43.0,45.0,2.0,0
0.7562415011293898,0.8666666666666667,0.9285714285714286,0.9629629629629629,164.0,205.0,41.0,6.0,7.0,1.0,40.0,52.0,12.0,0
0.564511906069433,0.7560975609756098,0.8611111111111112,0.8857142857142857,357.0,350.0,7.0,9.0,8.0,1.0,84.0,82.0,2.0,0
0.39269752454347995,0.4634146341463415,0.6333333333333333,0.7916666666666666,316.0,123.0,193.0,14.0,3.0,11.0,93.0,35.0,58.0,1
0.2939841777557305,0.7058823529411765,0.8275862068965517,0.8275862068965517,214.0,275.0,61.0,13.0,13.0,0.0,74.0,74.0,0.0,0
0.5856413236566149,0.46153846153846156,0.631578947368421,0.75,114.0,104.0,10.0,5.0,5.0,0.0,37.0,32.0,5.0,1
0.16105547765779923,0.65,0.7878787878787878,0.7878787878787878,414.0,443.0,29.0,15.0,15.0,0.0,116.0,116.0,0.0,0
0.4993324593034778,0.9166666666666666,0.9565217391304348,0.9565217391304348,137.0,133.0,4.0,8.0,8.0,0.0,43.0,43.0,0.0,0
0.8377906576996301,0.8148148148148148,0.8979591836734694,1.0,114.0,83.0,31.0,6.0,5.0,1.0,44.0,30.0,14.0,1
0.24240490088894162,0.5666666666666667,0.723404255319149,0.8095238095238095,398.0,102.0,296.0,13.0,6.0,7.0,118.0,51.0,67.0,1
0.731904862566055,0.92,0.9583333333333334,0.9583333333333334,267.0,264.0,3.0,16.0,19.0,3.0,56.0,56.0,0.0,0
0.7768483580240333,0.8,0.8888888888888888,0.8888888888888888,289.0,250.0,39.0,14.0,14.0,0.0,73.0,73.0,0.0,0
0.9879679081464017,0.9642857142857143,0.9818181818181818,1.0,310.0,311.0,1.0,11.0,11.0,0.0,78.0,78.0,0.0,0
0.19169172314270067,0.5142857142857142,0.6792452830188679,0.782608695652174,151.0,203.0,52.0,8.0,5.0,3.0,56.0,61.0,5.0,1
0.6773976480119602,0.5348837209302325,0.696969696969697,0.7931034482758621,331.0,166.0,165.0,10.0,3.0,7.0,90.0,55.0,35.0,1
0.8565471836588189,0.7586206896551724,0.8627450980392157,0.9565217391304348,125.0,180.0,55.0,5.0,9.0,4.0,39.0,59.0,20.0,1
0.940357957714867,0.96,0.9795918367346939,1.0,272.0,270.0,2.0,8.0,8.0,0.0,66.0,67.0,1.0,1
0.22951650662163475,0.6428571428571429,0.782608695652174,0.782608695652174,196.0,244.0,48.0,10.0,12.0,2.0,54.0,56.0,2.0,0
0.18068032273236925,0.391304347826087,0.5625,0.6428571428571429,119.0,137.0,18.0,5.0,5.0,0.0,23.0,32.0,9.0,1
0.8061456607678971,0.8076923076923077,0.8936170212765957,0.9130434782608695,190.0,178.0,12.0,9.0,9.0,0.0,54.0,54.0,0.0,0
0.9306710629904827,0.9523809523809523,0.975609756097561,1.0,215.0,222.0,7.0,9.0,10.0,1.0,61.0,64.0,3.0,0
0.6816889795670953,0.6818181818181818,0.8108108108108109,0.8333333333333334,100.0,91.0,9.0,5.0,4.0,1.0,32.0,31.0,1.0,1
0.8664627491729031,0.7857142857142857,0.88,0.9166666666666666,414.0,427.0,13.0,13.0,13.0,0.0,108.0,116.0,8.0,0
0.9229402942856872,0.9,0.9473684210526315,1.0,134.0,176.0,42.0,5.0,7.0,2.0,28.0,36.0,8.0,1
0.9578403130512444,0.9047619047619048,0.95,0.95,163.0,152.0,11.0,6.0,6.0,0.0,44.0,40.0,4.0,0
0.9567622477131995,0.8888888888888888,0.9411764705882353,1.0,103.0,89.0,14.0,5.0,4.0,1.0,36.0,32.0,4.0,1
0.8106859268194203,0.8095238095238095,0.8947368421052632,0.8947368421052632,100.0,99.0,1.0,5.0,5.0,0.0,32.0,32.0,0.0,0
0.9805156260611309,0.975,0.9873417721518988,1.0,483.0,500.0,17.0,17.0,18.0,1.0,109.0,113.0,4.0,0
0.33411162240616665,0.375,0.5454545454545454,0.6,232.0,124.0,108.0,12.0,6.0,6.0,61.0,40.0,21.0,1
0.45766228673544973,0.6923076923076923,0.8181818181818182,0.8181818181818182,108.0,104.0,4.0,6.0,6.0,0.0,24.0,24.0,0.0,0
0.7707434766909441,0.8709677419354839,0.9310344827586207,0.9310344827586207,256.0,240.0,16.0,6.0,6.0,0.0,62.0,62.0,0.0,0
0.7863464435119163,0.6851851851851852,0.8131868131868132,0.8409090909090909,679.0,479.0,200.0,23.0,12.0,11.0,196.0,146.0,50.0,1
0.9946190447059262,0.975609756097561,0.9876543209876543,1.0,584.0,576.0,8.0,13.0,13.0,0.0,123.0,119.0,4.0,0
0.7038268209620894,0.7037037037037037,0.8260869565217391,0.95,104.0,172.0,68.0,4.0,7.0,3.0,31.0,47.0,16.0,1
0.4989762996107957,0.8571428571428571,0.9230769230769231,0.9230769230769231,283.0,343.0,60.0,10.0,10.0,0.0,76.0,84.0,8.0,0
0.7009150338122018,0.84,0.9130434782608695,0.9545454545454546,281.0,218.0,63.0,6.0,5.0,1.0,80.0,72.0,8.0,1
0.9718094699770818,0.9047619047619048,0.95,0.95,139.0,154.0,15.0,8.0,8.0,0.0,38.0,43.0,5.0,0
0.9952274521346512,1.0,1.0,1.0,340.0,340.0,0.0,17.0,17.0,0.0,118.0,118.0,0.0,0
0.4593975782757355,0.6363636363636364,0.7777777777777778,0.8076923076923077,247.0,210.0,37.0,10.0,10.0,0.0,67.0,75.0,8.0,1
0.9288944743687468,0.8857142857142857,0.9393939393939394,0.9393939393939394,414.0,423.0,9.0,15.0,15.0,0.0,116.0,116.0,0.0,0
0.6473832888640544,0.6923076923076923,0.8181818181818182,0.8181818181818182,259.0,234.0,25.0,12.0,15.0,3.0,86.0,107.0,21.0,1
0.9246495102219535,0.8214285714285714,0.9019607843137255,0.9583333333333334,128.0,144.0,16.0,7.0,7.0,0.0,41.0,50.0,9.0,1
0.7051840847662095,0.6470588235294118,0.7857142857142857,0.8461538461538461,266.0,185.0,81.0,9.0,7.0,2.0,69.0,50.0,19.0,1
0.766148835407555,0.9565217391304348,0.9777777777777777,1.0,248.0,182.0,66.0,12.0,9.0,3.0,63.0,49.0,14.0,1
0.6560877300599617,0.875,0.9333333333333333,0.9545454545454546,283.0,276.0,7.0,9.0,7.0,2.0,78.0,70.0,8.0,1
0.9787697987499929,0.8709677419354839,0.9310344827586207,0.9310344827586207,306.0,303.0,3.0,18.0,18.0,0.0,89.0,90.0,1.0,0
0.8900184424382316,0.8333333333333334,0.9090909090909091,0.9375,103.0,108.0,5.0,5.0,5.0,0.0,31.0,31.0,0.0,0
0.06660482550711505,0.30303030303030304,0.46511627906976744,0.5555555555555556,270.0,117.0,153.0,9.0,5.0,4.0,57.0,36.0,21.0,1
0.8309550226088143,0.782608695652174,0.8780487804878049,0.9,98.0,104.0,6.0,5.0,5.0,0.0,31.0,32.0,1.0,1
0.7210873846871674,0.45161290322580644,0.6222222222222222,0.7368421052631579,155.0,77.0,78.0,9.0,4.0,5.0,53.0,29.0,24.0,1
0.897244083929059,0.8636363636363636,0.926829268292683,0.95,169.0,156.0,13.0,8.0,7.0,1.0,40.0,40.0,0.0,1
0.2504286282386602,0.4827586206896552,0.6511627906976745,0.7777777777777778,150.0,87.0,63.0,10.0,6.0,4.0,41.0,27.0,14.0,1
0.8816152813710588,0.78125,0.8771929824561403,0.9615384615384616,274.0,293.0,19.0,8.0,8.0,0.0,86.0,98.0,12.0,0
0.8573337397364896,0.8529411764705882,0.9206349206349206,0.9354838709677419,245.0,228.0,17.0,8.0,8.0,0.0,77.0,74.0,3.0,0
0.9656870473374155,0.8620689655172413,0.9259259259259259,0.9259259259259259,227.0,228.0,1.0,11.0,11.0,0.0,86.0,86.0,0.0,0
0.38730957781684777,0.6206896551724138,0.7659574468085106,0.8181818181818182,619.0,613.0,6.0,20.0,22.0,2.0,136.0,136.0,0.0,0
0.46231981814413786,0.68,0.8095238095238095,0.8095238095238095,147.0,136.0,11.0,6.0,6.0,0.0,43.0,43.0,0.0,0
0.9226501344904683,0.8571428571428571,0.9230769230769231,0.96,331.0,298.0,33.0,11.0,10.0,1.0,99.0,89.0,10.0,0
0.9219973971558032,0.8846153846153846,0.9387755102040817,0.9583333333333334,105.0,108.0,3.0,5.0,5.0,0.0,35.0,37.0,2.0,0
0.31000705558526864,0.7096774193548387,0.8301886792452831,0.8461538461538461,258.0,228.0,30.0,10.0,11.0,1.0,54.0,57.0,3.0,0
0.7353231547173376,0.6538461538461539,0.7906976744186046,0.85,188.0,206.0,18.0,7.0,7.0,0.0,47.0,52.0,5.0,1
0.25615689162315947,0.6666666666666666,0.8,0.8333333333333334,398.0,197.0,201.0,13.0,13.0,0.0,118.0,87.0,31.0,1
0.9899100771144114,1.0,1.0,1.0,114.0,115.0,1.0,5.0,5.0,0.0,36.0,36.0,0.0,0
0.44259799140787837,0.7931034482758621,0.8846153846153846,0.92,222.0,217.0,5.0,8.0,8.0,0.0,55.0,55.0,0.0,0
0.6475200444693507,0.7307692307692307,0.8444444444444444,0.9047619047619048,228.0,309.0,81.0,6.0,9.0,3.0,40.0,54.0,14.0,1
0.5614823392623078,0.6551724137931034,0.7916666666666666,0.8260869565217391,129.0,185.0,56.0,7.0,8.0,1.0,35.0,39.0,4.0,1
0.739246796483923,0.7419354838709677,0.8518518518518519,0.8846153846153846,227.0,165.0,62.0,8.0,6.0,2.0,63.0,48.0,15.0,1
0.781854148178729,0.7931034482758621,0.8846153846153846,0.8846153846153846,236.0,237.0,1.0,6.0,6.0,0.0,41.0,41.0,0.0,0
0.5939670126686323,0.576271186440678,0.7311827956989247,0.918918918918919,639.0,248.0,391.0,13.0,5.0,8.0,191.0,89.0,102.0,1
0.9815657638238963,1.0,1.0,1.0,226.0,219.0,7.0,15.0,16.0,1.0,57.0,57.0,0.0,0
0.9068443590139028,0.851063829787234,0.9195402298850575,0.9302325581395349,625.0,746.0,121.0,21.0,21.0,0.0,173.0,174.0,1.0,0
0.818534518158917,0.7241379310344828,0.84,0.875,186.0,213.0,27.0,6.0,6.0,0.0,36.0,38.0,2.0,1
0.9919321912120457,0.9705882352941176,0.9850746268656716,1.0,411.0,390.0,21.0,23.0,23.0,0.0,193.0,192.0,1.0,0
0.4700229786927099,0.3728813559322034,0.5432098765432098,0.7586206896551724,791.0,330.0,461.0,20.0,7.0,13.0,188.0,77.0,111.0,1
0.9808017938857911,0.96875,0.9841269841269841,1.0,259.0,253.0,6.0,17.0,17.0,0.0,86.0,88.0,2.0,0
0.9728526203067666,0.9473684210526315,0.972972972972973,1.0,385.0,405.0,20.0,14.0,15.0,1.0,89.0,94.0,5.0,0
0.5307236672066877,0.5161290322580645,0.6808510638297872,0.7272727272727273,686.0,528.0,158.0,24.0,10.0,14.0,194.0,124.0,70.0,1
0.12543327625209985,0.5135135135135135,0.6785714285714286,0.76,314.0,191.0,123.0,13.0,5.0,8.0,102.0,72.0,30.0,1
0.7892821077048893,0.8095238095238095,0.8947368421052632,0.8947368421052632,104.0,109.0,5.0,5.0,5.0,0.0,28.0,28.0,0.0,0
0.21157924533131073,0.5121951219512195,0.6774193548387096,0.6774193548387096,408.0,217.0,191.0,16.0,5.0,11.0,116.0,67.0,49.0,1
0.998122285770153,0.9848484848484849,0.9923664122137404,1.0,1025.0,996.0,29.0,26.0,25.0,1.0,271.0,264.0,7.0,0
0.9815974449334632,0.9642857142857143,0.9818181818181818,1.0,264.0,265.0,1.0,13.0,13.0,0.0,93.0,93.0,0.0,0
0.5722770960198824,0.875,0.9333333333333333,0.9545454545454546,155.0,158.0,3.0,6.0,7.0,1.0,46.0,49.0,3.0,1
0.9400350991815397,0.90625,0.9508196721311475,1.0,277.0,320.0,43.0,11.0,13.0,2.0,64.0,69.0,5.0,0
0.9810232242943365,0.9459459459459459,0.9722222222222222,0.9722222222222222,414.0,415.0,1.0,13.0,13.0,0.0,108.0,108.0,0.0,0
0.8750117801414081,0.8076923076923077,0.8936170212765957,0.9545454545454546,281.0,257.0,24.0,6.0,6.0,0.0,80.0,71.0,9.0,1
0.5014774606699871,0.7647058823529411,0.8666666666666667,0.9285714285714286,100.0,113.0,13.0,6.0,7.0,1.0,24.0,29.0,5.0,0
0.34753781065023637,0.6923076923076923,0.8181818181818182,0.8571428571428571,129.0,120.0,9.0,7.0,6.0,1.0,35.0,31.0,4.0,1
1.0,1.0,1.0,1.0,340.0,333.0,7.0,17.0,22.0,5.0,118.0,118.0,0.0,0
0.08408664848154426,0.38461538461538464,0.5555555555555556,0.6666666666666666,358.0,316.0,42.0,13.0,10.0,3.0,88.0,107.0,19.0,1
0.7830611243399542,0.8,0.8888888888888888,0.9,410.0,385.0,25.0,14.0,14.0,0.0,111.0,102.0,9.0,0
0.9867067668972251,0.9743589743589743,0.987012987012987,1.0,715.0,715.0,0.0,14.0,14.0,0.0,114.0,114.0,0.0,0
0.8499859346460313,0.8846153846153846,0.9387755102040817,0.9583333333333334,150.0,138.0,12.0,10.0,11.0,1.0,41.0,37.0,4.0,1
0.5203906463968558,0.32142857142857145,0.4864864864864865,0.6428571428571429,238.0,77.0,161.0,12.0,3.0,9.0,59.0,20.0,39.0,1
0.9602621030799935,0.8666666666666667,0.9285714285714286,0.9285714285714286,549.0,561.0,12.0,20.0,20.0,0.0,159.0,159.0,0.0,0
0.9730125545062805,0.9661016949152542,0.9827586206896551,1.0,721.0,756.0,35.0,20.0,22.0,2.0,233.0,239.0,6.0,0
0.8205651514936916,0.8571428571428571,0.9230769230769231,0.9375,320.0,309.0,11.0,12.0,12.0,0.0,117.0,122.0,5.0,0
0.9825067744500852,0.9655172413793104,0.9824561403508771,1.0,290.0,300.0,10.0,8.0,8.0,0.0,81.0,83.0,2.0,0
0.3001849657215856,0.4888888888888889,0.6567164179104478,0.8461538461538461,410.0,245.0,165.0,14.0,6.0,8.0,111.0,67.0,44.0,1
0.6502106767585156,0.64,0.7804878048780488,0.8,102.0,86.0,16.0,7.0,5.0,2.0,41.0,38.0,3.0,1
0.3264881742434064,0.5555555555555556,0.7142857142857143,0.7407407407407407,156.0,241.0,85.0,5.0,10.0,5.0,58.0,73.0,15.0,1
0.6388033661848428,0.76,0.8636363636363636,0.8636363636363636,228.0,214.0,14.0,6.0,6.0,0.0,47.0,47.0,0.0,0
0.6405259029493356,0.75,0.8571428571428571,0.9,103.0,94.0,9.0,6.0,7.0,1.0,37.0,31.0,6.0,1
0.3217078938699472,0.4722222222222222,0.6415094339622641,0.6538461538461539,194.0,164.0,30.0,6.0,3.0,3.0,54.0,56.0,2.0,1
0.42018250519905925,0.6774193548387096,0.8076923076923077,0.8076923076923077,233.0,277.0,44.0,11.0,12.0,1.0,73.0,72.0,1.0,1
0.7352269934823453,0.7352941176470589,0.847457627118644,0.9615384615384616,260.0,340.0,80.0,10.0,11.0,1.0,52.0,73.0,21.0,1
0.9862142795185795,0.9777777777777777,0.9887640449438202,1.0,449.0,458.0,9.0,14.0,14.0,0.0,107.0,111.0,4.0,0
0.5728536460125606,0.8064516129032258,0.8928571428571429,0.8928571428571429,307.0,325.0,18.0,9.0,9.0,0.0,67.0,67.0,0.0,0
0.9187970970199759,0.8888888888888888,0.9411764705882353,0.9696969696969697,273.0,294.0,21.0,12.0,12.0,0.0,77.0,79.0,2.0,0
0.8307634453473549,0.7142857142857143,0.8333333333333334,0.8695652173913043,148.0,141.0,7.0,8.0,8.0,0.0,54.0,54.0,0.0,0
0.784523391162638,0.8235294117647058,0.9032258064516129,0.9032258064516129,257.0,261.0,4.0,11.0,11.0,0.0,62.0,62.0,0.0,0
0.5328058199235276,0.4864864864864865,0.6545454545454545,0.782608695652174,475.0,296.0,179.0,12.0,7.0,5.0,104.0,84.0,20.0,1
0.46155627566250673,0.6875,0.8148148148148148,0.8148148148148148,327.0,243.0,84.0,17.0,15.0,2.0,90.0,74.0,16.0,1
0.20976990842717652,0.4634146341463415,0.6333333333333333,0.8260869565217391,437.0,155.0,282.0,16.0,5.0,11.0,94.0,39.0,55.0,1
0.7896341888879612,0.8571428571428571,0.9230769230769231,0.9473684210526315,138.0,152.0,14.0,7.0,9.0,2.0,36.0,38.0,2.0,0
0.9549042577143444,0.8775510204081632,0.9347826086956522,0.9347826086956522,663.0,659.0,4.0,17.0,17.0,0.0,132.0,132.0,0.0,0
0.815570269773356,0.7441860465116279,0.8533333333333334,0.8648648648648649,456.0,414.0,42.0,17.0,10.0,7.0,97.0,88.0,9.0,1
0.8269041327211161,0.8285714285714286,0.90625,0.9354838709677419,414.0,266.0,148.0,15.0,4.0,11.0,116.0,83.0,33.0,1
0.4818549910221475,0.46153846153846156,0.631578947368421,0.8571428571428571,596.0,172.0,424.0,17.0,3.0,14.0,207.0,62.0,145.0,1
0.20624748274693194,0.7045454545454546,0.8266666666666667,0.8378378378378378,469.0,505.0,36.0,15.0,15.0,0.0,129.0,129.0,0.0,0
0.782297210849175,0.7441860465116279,0.8533333333333334,0.9142857142857143,276.0,275.0,1.0,13.0,13.0,0.0,75.0,81.0,6.0,0
0.40602104404161365,0.625,0.7692307692307693,0.7692307692307693,186.0,172.0,14.0,5.0,6.0,1.0,56.0,51.0,5.0,1
0.9396671227181391,0.8529411764705882,0.9206349206349206,0.9354838709677419,317.0,359.0,42.0,19.0,24.0,5.0,126.0,156.0,30.0,1
0.8703887091688598,0.7916666666666666,0.8837209302325582,0.9047619047619048,179.0,164.0,15.0,5.0,5.0,0.0,38.0,35.0,3.0,1
0.5997688689491946,0.5666666666666667,0.723404255319149,0.7391304347826086,196.0,150.0,46.0,10.0,10.0,0.0,54.0,46.0,8.0,1
0.9856920596381011,0.9111111111111111,0.9534883720930233,0.9534883720930233,625.0,624.0,1.0,21.0,21.0,0.0,173.0,173.0,0.0,0
1.0,1.0,1.0,1.0,107.0,107.0,0.0,7.0,7.0,0.0,32.0,32.0,0.0,0
0.34014087712466395,0.7083333333333334,0.8292682926829268,0.85,195.0,207.0,12.0,7.0,7.0,0.0,48.0,50.0,2.0,0
0.6860882722488011,0.8095238095238095,0.8947368421052632,0.9444444444444444,121.0,116.0,5.0,6.0,4.0,2.0,30.0,32.0,2.0,1
0.7708305870376847,0.8611111111111112,0.9253731343283582,0.9393939393939394,341.0,342.0,1.0,12.0,16.0,4.0,98.0,108.0,10.0,1
0.5142603355998513,0.5897435897435898,0.7419354838709677,0.7666666666666667,358.0,347.0,11.0,13.0,16.0,3.0,88.0,88.0,0.0,1
0.9575927458737494,0.9583333333333334,0.9787234042553191,1.0,188.0,208.0,20.0,6.0,9.0,3.0,49.0,54.0,5.0,1
0.7596378757024284,0.6666666666666666,0.8,0.8666666666666667,441.0,222.0,219.0,24.0,7.0,17.0,108.0,57.0,51.0,1
0.5551236230195851,0.6363636363636364,0.7777777777777778,0.84,156.0,136.0,20.0,5.0,4.0,1.0,58.0,52.0,6.0,1
0.5507670366657519,0.6363636363636364,0.7777777777777778,0.84,233.0,194.0,39.0,11.0,8.0,3.0,77.0,58.0,19.0,1
0.6984068916274422,0.6153846153846154,0.7619047619047619,0.8421052631578947,195.0,198.0,3.0,7.0,5.0,2.0,40.0,36.0,4.0,1
0.4986810854369241,0.56,0.717948717948718,0.7368421052631579,196.0,151.0,45.0,6.0,4.0,2.0,48.0,41.0,7.0,1
0.5999294379408028,0.6,0.75,0.7894736842105263,202.0,173.0,29.0,7.0,6.0,1.0,52.0,44.0,8.0,0
0.24310334048326715,0.5714285714285714,0.7272727272727273,0.7272727272727273,228.0,230.0,2.0,6.0,6.0,0.0,47.0,47.0,0.0,0
0.4100878017461831,0.3783783783783784,0.5490196078431373,0.6363636363636364,156.0,124.0,32.0,11.0,4.0,7.0,50.0,50.0,0.0,1
0.8590733943165505,0.6666666666666666,0.8,0.8888888888888888,172.0,117.0,55.0,6.0,4.0,2.0,50.0,35.0,15.0,1
0.8855605874041496,0.9545454545454546,0.9767441860465116,1.0,194.0,195.0,1.0,12.0,12.0,0.0,67.0,69.0,2.0,0
0.8554693799164879,0.8620689655172413,0.9259259259259259,0.9615384615384616,238.0,242.0,4.0,9.0,9.0,0.0,77.0,77.0,0.0,0
0.8678915801754506,0.8,0.8888888888888888,0.8888888888888888,289.0,289.0,0.0,14.0,14.0,0.0,73.0,73.0,0.0,0
0.73563607606013,0.7428571428571429,0.8524590163934426,0.9285714285714286,259.0,154.0,105.0,12.0,9.0,3.0,86.0,66.0,20.0,1
0.471851424479785,0.6470588235294118,0.7857142857142857,0.7857142857142857,119.0,140.0,21.0,5.0,5.0,0.0,23.0,23.0,0.0,0
0.4902198977406418,0.5952380952380952,0.746268656716418,0.7575757575757576,236.0,264.0,28.0,9.0,8.0,1.0,77.0,75.0,2.0,1
0.9472546927425572,0.9722222222222222,0.9859154929577465,1.0,332.0,337.0,5.0,8.0,11.0,3.0,103.0,105.0,2.0,1
0.8923866277209145,0.8214285714285714,0.9019607843137255,0.9583333333333334,151.0,158.0,7.0,5.0,5.0,0.0,42.0,46.0,4.0,0
0.47538676753795067,0.6,0.75,0.8108108108108109,388.0,361.0,27.0,9.0,7.0,2.0,87.0,105.0,18.0,1
0.9494675499789696,0.9142857142857143,0.9552238805970149,0.9696969696969697,338.0,333.0,5.0,12.0,12.0,0.0,94.0,94.0,0.0,0
0.33295871843538194,0.41935483870967744,0.5909090909090909,0.7647058823529411,294.0,184.0,110.0,14.0,6.0,8.0,60.0,57.0,3.0,1
0.4093940612864667,0.6875,0.8148148148148148,0.88,233.0,213.0,20.0,11.0,9.0,2.0,77.0,57.0,20.0,1
0.582664606730637,0.7931034482758621,0.8846153846153846,0.92,243.0,172.0,71.0,12.0,8.0,4.0,83.0,61.0,22.0,1
0.6160241328131378,0.5652173913043478,0.7222222222222222,0.7647058823529411,107.0,74.0,33.0,5.0,4.0,1.0,42.0,30.0,12.0,1
0.45089187920906787,0.4838709677419355,0.6521739130434783,0.7142857142857143,573.0,481.0,92.0,25.0,11.0,14.0,123.0,125.0,2.0,1
0.9764453246494237,0.9354838709677419,0.9666666666666667,1.0,233.0,247.0,14.0,11.0,11.0,0.0,77.0,80.0,3.0,0
0.9641481673277844,0.8181818181818182,0.9,0.9310344827586207,402.0,391.0,11.0,11.0,12.0,1.0,116.0,119.0,3.0,0
0.925746333853244,0.8125,0.896551724137931,0.9285714285714286,76.0,68.0,8.0,5.0,5.0,0.0,30.0,29.0,1.0,0
0.8626353376721184,0.8571428571428571,0.9230769230769231,0.9375,411.0,392.0,19.0,23.0,23.0,0.0,193.0,181.0,12.0,0
0.9645212592887358,0.8620689655172413,0.9259259259259259,0.9259259259259259,330.0,340.0,10.0,11.0,12.0,1.0,99.0,99.0,0.0,0
0.22411758962119596,0.5806451612903226,0.7346938775510204,0.782608695652174,137.0,189.0,52.0,8.0,14.0,6.0,43.0,56.0,13.0,1
0.6593977254924208,0.8823529411764706,0.9375,0.9375,114.0,115.0,1.0,5.0,5.0,0.0,24.0,24.0,0.0,0
0.9388244362358436,0.9047619047619048,0.95,0.95,163.0,159.0,4.0,6.0,6.0,0.0,44.0,44.0,0.0,0
0.6038744290161818,0.7,0.8235294117647058,0.875,404.0,199.0,205.0,10.0,8.0,2.0,63.0,48.0,15.0,1
0.6890827240444563,0.6785714285714286,0.8085106382978723,0.9047619047619048,327.0,157.0,170.0,11.0,4.0,7.0,101.0,50.0,51.0,1
0.8386338460684204,0.8,0.8888888888888888,0.9523809523809523,249.0,198.0,51.0,7.0,6.0,1.0,46.0,40.0,6.0,1
0.7224056631837059,0.782608695652174,0.8780487804878049,0.9473684210526315,89.0,104.0,15.0,6.0,8.0,2.0,29.0,35.0,6.0,1
0.5846490058172634,0.8666666666666667,0.9285714285714286,0.9285714285714286,100.0,98.0,2.0,6.0,6.0,0.0,24.0,24.0,0.0,0
0.7038232519618842,0.7857142857142857,0.88,0.9166666666666666,267.0,264.0,3.0,16.0,19.0,3.0,56.0,55.0,1.0,0
0.8071619360685565,0.7586206896551724,0.8627450980392157,0.88,243.0,217.0,26.0,12.0,12.0,0.0,65.0,59.0,6.0,1
0.3463086517339367,0.7333333333333333,0.8461538461538461,0.8461538461538461,225.0,292.0,67.0,8.0,8.0,0.0,71.0,71.0,0.0,0
0.8714916007584371,0.8928571428571429,0.9433962264150944,0.9615384615384616,241.0,266.0,25.0,8.0,8.0,0.0,77.0,87.0,10.0,1
0.7870615080148526,0.6785714285714286,0.8085106382978723,0.8636363636363636,160.0,197.0,37.0,7.0,7.0,0.0,43.0,64.0,21.0,1
0.5570474708486725,0.6129032258064516,0.76,0.76,166.0,183.0,17.0,8.0,9.0,1.0,51.0,51.0,0.0,1
0.9308381415077084,0.8888888888888888,0.9411764705882353,0.9523809523809523,443.0,453.0,10.0,17.0,18.0,1.0,116.0,121.0,5.0,1
0.6381961286035972,0.5666666666666667,0.723404255319149,0.7391304347826086,293.0,172.0,121.0,12.0,7.0,5.0,72.0,45.0,27.0,1
0.9206273259484226,0.8888888888888888,0.9411764705882353,0.9696969696969697,266.0,288.0,22.0,13.0,13.0,0.0,77.0,78.0,1.0,0
0.9873538213077695,0.7428571428571429,0.8524590163934426,0.8524590163934426,1258.0,1285.0,27.0,22.0,22.0,0.0,402.0,402.0,0.0,0
0.919644241724274,0.8461538461538461,0.9166666666666666,1.0,167.0,211.0,44.0,6.0,7.0,1.0,60.0,79.0,19.0,1
0.6208832884580083,0.6944444444444444,0.819672131147541,0.8333333333333334,224.0,205.0,19.0,8.0,8.0,0.0,63.0,56.0,7.0,1
0.9745880828953845,0.9183673469387755,0.9574468085106383,0.9574468085106383,628.0,625.0,3.0,14.0,14.0,0.0,131.0,131.0,0.0,0
0.8486478537955949,0.78125,0.8771929824561403,0.8928571428571429,310.0,311.0,1.0,11.0,11.0,0.0,78.0,80.0,2.0,0
0.9394804680867357,0.972972972972973,0.9863013698630136,1.0,354.0,375.0,21.0,11.0,18.0,7.0,90.0,97.0,7.0,1
0.9684121073725189,0.9411764705882353,0.9696969696969697,0.9696969696969697,413.0,417.0,4.0,8.0,8.0,0.0,100.0,100.0,0.0,0
0.6743060322371982,0.6956521739130435,0.8205128205128205,0.9411764705882353,279.0,132.0,147.0,9.0,4.0,5.0,64.0,36.0,28.0,1
0.9675680784463133,0.875,0.9333333333333333,1.0,242.0,302.0,60.0,9.0,11.0,2.0,65.0,81.0,16.0,0
0.5837351056567277,0.7,0.8235294117647058,0.875,264.0,186.0,78.0,13.0,8.0,5.0,93.0,61.0,32.0,1
0.10144786858655173,0.425,0.5964912280701754,0.6071428571428571,218.0,302.0,84.0,12.0,13.0,1.0,56.0,73.0,17.0,1
0.441315348395177,0.8571428571428571,0.9230769230769231,0.9230769230769231,163.0,200.0,37.0,10.0,10.0,0.0,57.0,54.0,3.0,0
